debu total,tanggal,hari angka,hari,pukul
28.9,2016-01-05 09:00:00,1,Selasa,9
33.6,2016-01-05 10:00:00,1,Selasa,10
32.5,2016-01-05 11:00:00,1,Selasa,11
33.900000000000006,2016-01-05 12:00:00,1,Selasa,12
42.8,2016-01-05 13:00:00,1,Selasa,13
51.7,2016-01-05 14:00:00,1,Selasa,14
57.599999999999994,2016-01-05 15:00:00,1,Selasa,15
76.0,2016-01-05 16:00:00,1,Selasa,16
90.7,2016-01-05 17:00:00,1,Selasa,17
112.6,2016-01-05 18:00:00,1,Selasa,18
129.6,2016-01-05 19:00:00,1,Selasa,19
146.2,2016-01-05 20:00:00,1,Selasa,20
155.4,2016-01-05 21:00:00,1,Selasa,21
163.7,2016-01-05 22:00:00,1,Selasa,22
166.2,2016-01-05 23:00:00,1,Selasa,23
148.6,2016-01-06 00:00:00,2,Rabu,0
131.0,2016-01-06 01:00:00,2,Rabu,1
114.1,2016-01-06 02:00:00,2,Rabu,2
87.4,2016-01-06 03:00:00,2,Rabu,3
65.5,2016-01-06 04:00:00,2,Rabu,4
58.7,2016-01-06 05:00:00,2,Rabu,5
51.1,2016-01-06 06:00:00,2,Rabu,6
52.3,2016-01-06 07:00:00,2,Rabu,7
62.099999999999994,2016-01-06 08:00:00,2,Rabu,8
76.5,2016-01-06 09:00:00,2,Rabu,9
71.0,2016-01-06 10:00:00,2,Rabu,10
53.5,2016-01-06 11:00:00,2,Rabu,11
44.0,2016-01-06 12:00:00,2,Rabu,12
35.1,2016-01-06 13:00:00,2,Rabu,13
34.9,2016-01-06 14:00:00,2,Rabu,14
38.6,2016-01-06 15:00:00,2,Rabu,15
39.3,2016-01-06 16:00:00,2,Rabu,16
44.900000000000006,2016-01-06 17:00:00,2,Rabu,17
42.5,2016-01-06 18:00:00,2,Rabu,18
42.0,2016-01-06 19:00:00,2,Rabu,19
39.6,2016-01-06 20:00:00,2,Rabu,20
44.599999999999994,2016-01-06 21:00:00,2,Rabu,21
42.1,2016-01-06 22:00:00,2,Rabu,22
36.2,2016-01-06 23:00:00,2,Rabu,23
35.9,2016-01-07 00:00:00,3,Kamis,0
34.2,2016-01-07 01:00:00,3,Kamis,1
30.1,2016-01-07 02:00:00,3,Kamis,2
23.6,2016-01-07 03:00:00,3,Kamis,3
20.1,2016-01-07 04:00:00,3,Kamis,4
20.700000000000003,2016-01-07 05:00:00,3,Kamis,5
17.6,2016-01-07 06:00:00,3,Kamis,6
22.8,2016-01-07 07:00:00,3,Kamis,7
30.299999999999997,2016-01-07 08:00:00,3,Kamis,8
31.5,2016-01-07 09:00:00,3,Kamis,9
33.0,2016-01-07 10:00:00,3,Kamis,10
36.9,2016-01-07 11:00:00,3,Kamis,11
28.4,2016-01-07 12:00:00,3,Kamis,12
25.4,2016-01-07 13:00:00,3,Kamis,13
25.7,2016-01-07 14:00:00,3,Kamis,14
25.3,2016-01-07 15:00:00,3,Kamis,15
29.6,2016-01-07 16:00:00,3,Kamis,16
30.8,2016-01-07 17:00:00,3,Kamis,17
37.6,2016-01-07 18:00:00,3,Kamis,18
37.8,2016-01-07 19:00:00,3,Kamis,19
32.9,2016-01-07 20:00:00,3,Kamis,20
36.0,2016-01-07 21:00:00,3,Kamis,21
37.8,2016-01-07 22:00:00,3,Kamis,22
33.8,2016-01-07 23:00:00,3,Kamis,23
36.3,2016-01-08 00:00:00,4,Jumat,0
34.400000000000006,2016-01-08 01:00:00,4,Jumat,1
32.7,2016-01-08 02:00:00,4,Jumat,2
28.1,2016-01-08 03:00:00,4,Jumat,3
22.1,2016-01-08 04:00:00,4,Jumat,4
24.5,2016-01-08 05:00:00,4,Jumat,5
21.2,2016-01-08 06:00:00,4,Jumat,6
27.099999999999998,2016-01-08 07:00:00,4,Jumat,7
32.0,2016-01-08 08:00:00,4,Jumat,8
39.1,2016-01-08 09:00:00,4,Jumat,9
44.0,2016-01-08 10:00:00,4,Jumat,10
33.8,2016-01-08 11:00:00,4,Jumat,11
25.799999999999997,2016-01-08 12:00:00,4,Jumat,12
22.7,2016-01-08 13:00:00,4,Jumat,13
29.1,2016-01-08 14:00:00,4,Jumat,14
24.8,2016-01-08 15:00:00,4,Jumat,15
28.2,2016-01-08 16:00:00,4,Jumat,16
43.8,2016-01-08 17:00:00,4,Jumat,17
84.0,2016-01-08 18:00:00,4,Jumat,18
142.8,2016-01-08 19:00:00,4,Jumat,19
176.1,2016-01-08 20:00:00,4,Jumat,20
202.1,2016-01-08 21:00:00,4,Jumat,21
211.39999999999998,2016-01-08 22:00:00,4,Jumat,22
202.8,2016-01-08 23:00:00,4,Jumat,23
199.8,2016-01-09 00:00:00,5,Sabtu,0
180.9,2016-01-09 01:00:00,5,Sabtu,1
162.2,2016-01-09 02:00:00,5,Sabtu,2
138.4,2016-01-09 03:00:00,5,Sabtu,3
133.8,2016-01-09 04:00:00,5,Sabtu,4
113.8,2016-01-09 05:00:00,5,Sabtu,5
88.2,2016-01-09 06:00:00,5,Sabtu,6
78.7,2016-01-09 07:00:00,5,Sabtu,7
60.2,2016-01-09 08:00:00,5,Sabtu,8
68.5,2016-01-09 09:00:00,5,Sabtu,9
79.4,2016-01-09 10:00:00,5,Sabtu,10
90.9,2016-01-09 11:00:00,5,Sabtu,11
95.8,2016-01-09 12:00:00,5,Sabtu,12
85.7,2016-01-09 13:00:00,5,Sabtu,13
80.6,2016-01-09 14:00:00,5,Sabtu,14
83.1,2016-01-09 15:00:00,5,Sabtu,15
95.4,2016-01-09 16:00:00,5,Sabtu,16
133.6,2016-01-09 17:00:00,5,Sabtu,17
176.8,2016-01-09 18:00:00,5,Sabtu,18
203.4,2016-01-09 19:00:00,5,Sabtu,19
245.3,2016-01-09 20:00:00,5,Sabtu,20
272.5,2016-01-09 21:00:00,5,Sabtu,21
297.5,2016-01-09 22:00:00,5,Sabtu,22
288.8,2016-01-09 23:00:00,5,Sabtu,23
237.2,2016-01-10 00:00:00,6,Minggu,0
178.4,2016-01-10 01:00:00,6,Minggu,1
159.6,2016-01-10 02:00:00,6,Minggu,2
130.7,2016-01-10 03:00:00,6,Minggu,3
101.3,2016-01-10 04:00:00,6,Minggu,4
73.4,2016-01-10 05:00:00,6,Minggu,5
57.7,2016-01-10 06:00:00,6,Minggu,6
55.2,2016-01-10 07:00:00,6,Minggu,7
63.5,2016-01-10 08:00:00,6,Minggu,8
81.1,2016-01-10 09:00:00,6,Minggu,9
84.69999999999999,2016-01-10 10:00:00,6,Minggu,10
78.1,2016-01-10 11:00:00,6,Minggu,11
70.9,2016-01-10 12:00:00,6,Minggu,12
81.4,2016-01-10 13:00:00,6,Minggu,13
86.6,2016-01-10 14:00:00,6,Minggu,14
100.0,2016-01-10 15:00:00,6,Minggu,15
111.9,2016-01-10 16:00:00,6,Minggu,16
117.2,2016-01-10 17:00:00,6,Minggu,17
127.9,2016-01-10 18:00:00,6,Minggu,18
139.0,2016-01-10 19:00:00,6,Minggu,19
138.7,2016-01-10 20:00:00,6,Minggu,20
106.30000000000001,2016-01-10 21:00:00,6,Minggu,21
47.1,2016-01-10 22:00:00,6,Minggu,22
37.0,2016-01-10 23:00:00,6,Minggu,23
32.8,2016-01-11 00:00:00,0,Senin,0
35.5,2016-01-11 01:00:00,0,Senin,1
35.2,2016-01-11 02:00:00,0,Senin,2
32.3,2016-01-11 03:00:00,0,Senin,3
26.4,2016-01-11 04:00:00,0,Senin,4
23.0,2016-01-11 05:00:00,0,Senin,5
23.8,2016-01-11 06:00:00,0,Senin,6
22.8,2016-01-11 07:00:00,0,Senin,7
24.900000000000002,2016-01-11 08:00:00,0,Senin,8
34.0,2016-01-11 09:00:00,0,Senin,9
32.6,2016-01-11 10:00:00,0,Senin,10
28.4,2016-01-11 11:00:00,0,Senin,11
26.8,2016-01-11 12:00:00,0,Senin,12
18.9,2016-01-11 13:00:00,0,Senin,13
19.7,2016-01-11 14:00:00,0,Senin,14
23.7,2016-01-11 15:00:00,0,Senin,15
27.5,2016-01-11 16:00:00,0,Senin,16
31.099999999999998,2016-01-11 17:00:00,0,Senin,17
36.9,2016-01-11 18:00:00,0,Senin,18
45.7,2016-01-11 19:00:00,0,Senin,19
43.5,2016-01-11 20:00:00,0,Senin,20
36.7,2016-01-11 21:00:00,0,Senin,21
34.1,2016-01-11 22:00:00,0,Senin,22
33.8,2016-01-11 23:00:00,0,Senin,23
32.3,2016-01-12 00:00:00,1,Selasa,0
33.5,2016-01-12 01:00:00,1,Selasa,1
36.8,2016-01-12 02:00:00,1,Selasa,2
33.6,2016-01-12 03:00:00,1,Selasa,3
25.6,2016-01-12 04:00:00,1,Selasa,4
24.0,2016-01-12 05:00:00,1,Selasa,5
21.5,2016-01-12 06:00:00,1,Selasa,6
25.1,2016-01-12 07:00:00,1,Selasa,7
30.7,2016-01-12 08:00:00,1,Selasa,8
37.0,2016-01-12 09:00:00,1,Selasa,9
41.400000000000006,2016-01-12 10:00:00,1,Selasa,10
45.300000000000004,2016-01-12 11:00:00,1,Selasa,11
45.0,2016-01-12 12:00:00,1,Selasa,12
34.6,2016-01-12 13:00:00,1,Selasa,13
38.1,2016-01-12 14:00:00,1,Selasa,14
38.3,2016-01-12 15:00:00,1,Selasa,15
41.3,2016-01-12 16:00:00,1,Selasa,16
41.0,2016-01-12 17:00:00,1,Selasa,17
42.5,2016-01-12 18:00:00,1,Selasa,18
42.7,2016-01-12 19:00:00,1,Selasa,19
45.2,2016-01-12 20:00:00,1,Selasa,20
46.7,2016-01-12 21:00:00,1,Selasa,21
43.2,2016-01-12 22:00:00,1,Selasa,22
36.3,2016-01-12 23:00:00,1,Selasa,23
39.5,2016-01-13 00:00:00,2,Rabu,0
38.0,2016-01-13 01:00:00,2,Rabu,1
37.6,2016-01-13 02:00:00,2,Rabu,2
26.8,2016-01-13 03:00:00,2,Rabu,3
30.2,2016-01-13 04:00:00,2,Rabu,4
27.9,2016-01-13 05:00:00,2,Rabu,5
24.3,2016-01-13 06:00:00,2,Rabu,6
32.8,2016-01-13 07:00:00,2,Rabu,7
51.2,2016-01-13 08:00:00,2,Rabu,8
65.4,2016-01-13 09:00:00,2,Rabu,9
60.7,2016-01-13 10:00:00,2,Rabu,10
55.199999999999996,2016-01-13 11:00:00,2,Rabu,11
55.2,2016-01-13 12:00:00,2,Rabu,12
52.6,2016-01-13 13:00:00,2,Rabu,13
54.300000000000004,2016-01-13 14:00:00,2,Rabu,14
71.19999999999999,2016-01-13 15:00:00,2,Rabu,15
63.5,2016-01-13 16:00:00,2,Rabu,16
78.2,2016-01-13 17:00:00,2,Rabu,17
99.4,2016-01-13 18:00:00,2,Rabu,18
110.69999999999999,2016-01-13 19:00:00,2,Rabu,19
106.5,2016-01-13 20:00:00,2,Rabu,20
100.1,2016-01-13 21:00:00,2,Rabu,21
108.0,2016-01-13 22:00:00,2,Rabu,22
100.4,2016-01-13 23:00:00,2,Rabu,23
101.1,2016-01-14 00:00:00,3,Kamis,0
94.69999999999999,2016-01-14 01:00:00,3,Kamis,1
98.4,2016-01-14 02:00:00,3,Kamis,2
107.3,2016-01-14 03:00:00,3,Kamis,3
101.1,2016-01-14 04:00:00,3,Kamis,4
91.5,2016-01-14 05:00:00,3,Kamis,5
97.4,2016-01-14 06:00:00,3,Kamis,6
115.2,2016-01-14 07:00:00,3,Kamis,7
145.5,2016-01-14 08:00:00,3,Kamis,8
195.3,2016-01-14 09:00:00,3,Kamis,9
203.3,2016-01-14 10:00:00,3,Kamis,10
173.8,2016-01-14 11:00:00,3,Kamis,11
155.9,2016-01-14 12:00:00,3,Kamis,12
149.0,2016-01-14 13:00:00,3,Kamis,13
133.4,2016-01-14 14:00:00,3,Kamis,14
114.80000000000001,2016-01-14 15:00:00,3,Kamis,15
94.5,2016-01-14 16:00:00,3,Kamis,16
113.0,2016-01-14 17:00:00,3,Kamis,17
155.7,2016-01-14 18:00:00,3,Kamis,18
177.39999999999998,2016-01-14 19:00:00,3,Kamis,19
195.3,2016-01-14 20:00:00,3,Kamis,20
204.1,2016-01-14 21:00:00,3,Kamis,21
215.3,2016-01-14 22:00:00,3,Kamis,22
218.1,2016-01-14 23:00:00,3,Kamis,23
218.1,2016-01-15 00:00:00,4,Jumat,0
234.3,2016-01-15 01:00:00,4,Jumat,1
244.10000000000002,2016-01-15 02:00:00,4,Jumat,2
240.2,2016-01-15 03:00:00,4,Jumat,3
220.8,2016-01-15 04:00:00,4,Jumat,4
190.7,2016-01-15 05:00:00,4,Jumat,5
161.7,2016-01-15 06:00:00,4,Jumat,6
153.3,2016-01-15 07:00:00,4,Jumat,7
150.0,2016-01-15 08:00:00,4,Jumat,8
164.8,2016-01-15 09:00:00,4,Jumat,9
148.5,2016-01-15 10:00:00,4,Jumat,10
128.8,2016-01-15 11:00:00,4,Jumat,11
122.39999999999999,2016-01-15 12:00:00,4,Jumat,12
130.9,2016-01-15 13:00:00,4,Jumat,13
128.1,2016-01-15 14:00:00,4,Jumat,14
132.7,2016-01-15 15:00:00,4,Jumat,15
156.2,2016-01-15 16:00:00,4,Jumat,16
175.3,2016-01-15 17:00:00,4,Jumat,17
196.6,2016-01-15 18:00:00,4,Jumat,18
227.70000000000002,2016-01-15 19:00:00,4,Jumat,19
236.2,2016-01-15 20:00:00,4,Jumat,20
250.4,2016-01-15 21:00:00,4,Jumat,21
334.9,2016-01-15 22:00:00,4,Jumat,22
404.0,2016-01-15 23:00:00,4,Jumat,23
395.29999999999995,2016-01-16 00:00:00,5,Sabtu,0
330.0,2016-01-16 01:00:00,5,Sabtu,1
289.9,2016-01-16 02:00:00,5,Sabtu,2
252.1,2016-01-16 03:00:00,5,Sabtu,3
230.5,2016-01-16 04:00:00,5,Sabtu,4
211.6,2016-01-16 05:00:00,5,Sabtu,5
210.3,2016-01-16 06:00:00,5,Sabtu,6
211.9,2016-01-16 07:00:00,5,Sabtu,7
213.1,2016-01-16 08:00:00,5,Sabtu,8
210.6,2016-01-16 09:00:00,5,Sabtu,9
225.7,2016-01-16 10:00:00,5,Sabtu,10
227.0,2016-01-16 11:00:00,5,Sabtu,11
205.1,2016-01-16 12:00:00,5,Sabtu,12
197.6,2016-01-16 13:00:00,5,Sabtu,13
215.6,2016-01-16 14:00:00,5,Sabtu,14
225.3,2016-01-16 15:00:00,5,Sabtu,15
231.5,2016-01-16 16:00:00,5,Sabtu,16
253.3,2016-01-16 17:00:00,5,Sabtu,17
264.9,2016-01-16 18:00:00,5,Sabtu,18
264.8,2016-01-16 19:00:00,5,Sabtu,19
273.3,2016-01-16 20:00:00,5,Sabtu,20
273.6,2016-01-16 21:00:00,5,Sabtu,21
274.5,2016-01-16 22:00:00,5,Sabtu,22
269.5,2016-01-16 23:00:00,5,Sabtu,23
270.2,2016-01-17 00:00:00,6,Minggu,0
275.9,2016-01-17 01:00:00,6,Minggu,1
245.7,2016-01-17 02:00:00,6,Minggu,2
166.4,2016-01-17 03:00:00,6,Minggu,3
145.1,2016-01-17 04:00:00,6,Minggu,4
94.2,2016-01-17 05:00:00,6,Minggu,5
65.8,2016-01-17 06:00:00,6,Minggu,6
49.8,2016-01-17 07:00:00,6,Minggu,7
48.2,2016-01-17 08:00:00,6,Minggu,8
50.099999999999994,2016-01-17 09:00:00,6,Minggu,9
58.900000000000006,2016-01-17 10:00:00,6,Minggu,10
53.5,2016-01-17 11:00:00,6,Minggu,11
45.5,2016-01-17 12:00:00,6,Minggu,12
37.900000000000006,2016-01-17 13:00:00,6,Minggu,13
33.8,2016-01-17 14:00:00,6,Minggu,14
35.1,2016-01-17 15:00:00,6,Minggu,15
32.5,2016-01-17 16:00:00,6,Minggu,16
31.2,2016-01-17 17:00:00,6,Minggu,17
35.6,2016-01-17 18:00:00,6,Minggu,18
40.099999999999994,2016-01-17 19:00:00,6,Minggu,19
43.6,2016-01-17 20:00:00,6,Minggu,20
46.599999999999994,2016-01-17 21:00:00,6,Minggu,21
46.1,2016-01-17 22:00:00,6,Minggu,22
42.0,2016-01-17 23:00:00,6,Minggu,23
34.4,2016-01-18 00:00:00,0,Senin,0
41.0,2016-01-18 01:00:00,0,Senin,1
37.800000000000004,2016-01-18 02:00:00,0,Senin,2
37.4,2016-01-18 03:00:00,0,Senin,3
39.0,2016-01-18 04:00:00,0,Senin,4
27.0,2016-01-18 05:00:00,0,Senin,5
25.599999999999998,2016-01-18 06:00:00,0,Senin,6
28.3,2016-01-18 07:00:00,0,Senin,7
33.699999999999996,2016-01-18 08:00:00,0,Senin,8
36.5,2016-01-18 09:00:00,0,Senin,9
34.8,2016-01-18 10:00:00,0,Senin,10
40.599999999999994,2016-01-18 11:00:00,0,Senin,11
57.8,2016-01-18 12:00:00,0,Senin,12
79.69999999999999,2016-01-18 13:00:00,0,Senin,13
59.599999999999994,2016-01-18 14:00:00,0,Senin,14
59.5,2016-01-18 15:00:00,0,Senin,15
61.3,2016-01-18 16:00:00,0,Senin,16
68.6,2016-01-18 17:00:00,0,Senin,17
72.89999999999999,2016-01-18 18:00:00,0,Senin,18
70.0,2016-01-18 19:00:00,0,Senin,19
54.6,2016-01-18 20:00:00,0,Senin,20
51.0,2016-01-18 21:00:00,0,Senin,21
48.3,2016-01-18 22:00:00,0,Senin,22
51.099999999999994,2016-01-18 23:00:00,0,Senin,23
48.9,2016-01-19 00:00:00,1,Selasa,0
52.5,2016-01-19 01:00:00,1,Selasa,1
65.1,2016-01-19 02:00:00,1,Selasa,2
67.7,2016-01-19 03:00:00,1,Selasa,3
66.7,2016-01-19 04:00:00,1,Selasa,4
72.5,2016-01-19 05:00:00,1,Selasa,5
71.4,2016-01-19 06:00:00,1,Selasa,6
75.9,2016-01-19 07:00:00,1,Selasa,7
90.0,2016-01-19 08:00:00,1,Selasa,8
110.80000000000001,2016-01-19 09:00:00,1,Selasa,9
133.0,2016-01-19 10:00:00,1,Selasa,10
153.3,2016-01-19 11:00:00,1,Selasa,11
187.9,2016-01-19 12:00:00,1,Selasa,12
188.0,2016-01-19 13:00:00,1,Selasa,13
167.5,2016-01-19 14:00:00,1,Selasa,14
130.5,2016-01-19 15:00:00,1,Selasa,15
123.5,2016-01-19 16:00:00,1,Selasa,16
120.5,2016-01-19 17:00:00,1,Selasa,17
153.6,2016-01-19 18:00:00,1,Selasa,18
177.7,2016-01-19 19:00:00,1,Selasa,19
194.8,2016-01-19 20:00:00,1,Selasa,20
216.7,2016-01-19 21:00:00,1,Selasa,21
216.60000000000002,2016-01-19 22:00:00,1,Selasa,22
199.7,2016-01-19 23:00:00,1,Selasa,23
194.0,2016-01-20 00:00:00,2,Rabu,0
202.0,2016-01-20 01:00:00,2,Rabu,1
203.3,2016-01-20 02:00:00,2,Rabu,2
198.7,2016-01-20 03:00:00,2,Rabu,3
187.8,2016-01-20 04:00:00,2,Rabu,4
182.7,2016-01-20 05:00:00,2,Rabu,5
175.5,2016-01-20 06:00:00,2,Rabu,6
176.3,2016-01-20 07:00:00,2,Rabu,7
195.7,2016-01-20 08:00:00,2,Rabu,8
199.0,2016-01-20 09:00:00,2,Rabu,9
204.9,2016-01-20 10:00:00,2,Rabu,10
217.7,2016-01-20 11:00:00,2,Rabu,11
210.2,2016-01-20 12:00:00,2,Rabu,12
215.9,2016-01-20 13:00:00,2,Rabu,13
222.89999999999998,2016-01-20 14:00:00,2,Rabu,14
241.9,2016-01-20 15:00:00,2,Rabu,15
252.0,2016-01-20 16:00:00,2,Rabu,16
251.10000000000002,2016-01-20 17:00:00,2,Rabu,17
271.3,2016-01-20 18:00:00,2,Rabu,18
286.6,2016-01-20 19:00:00,2,Rabu,19
294.0,2016-01-20 20:00:00,2,Rabu,20
288.9,2016-01-20 21:00:00,2,Rabu,21
292.3,2016-01-20 22:00:00,2,Rabu,22
299.1,2016-01-20 23:00:00,2,Rabu,23
297.79999999999995,2016-01-21 00:00:00,3,Kamis,0
272.4,2016-01-21 01:00:00,3,Kamis,1
229.5,2016-01-21 02:00:00,3,Kamis,2
218.4,2016-01-21 03:00:00,3,Kamis,3
211.60000000000002,2016-01-21 04:00:00,3,Kamis,4
211.60000000000002,2016-01-21 05:00:00,3,Kamis,5
224.1,2016-01-21 06:00:00,3,Kamis,6
220.39999999999998,2016-01-21 07:00:00,3,Kamis,7
210.9,2016-01-21 08:00:00,3,Kamis,8
211.0,2016-01-21 09:00:00,3,Kamis,9
229.1,2016-01-21 10:00:00,3,Kamis,10
247.6,2016-01-21 11:00:00,3,Kamis,11
264.7,2016-01-21 12:00:00,3,Kamis,12
268.3,2016-01-21 13:00:00,3,Kamis,13
258.2,2016-01-21 14:00:00,3,Kamis,14
253.6,2016-01-21 15:00:00,3,Kamis,15
247.89999999999998,2016-01-21 16:00:00,3,Kamis,16
254.5,2016-01-21 17:00:00,3,Kamis,17
266.2,2016-01-21 18:00:00,3,Kamis,18
277.0,2016-01-21 19:00:00,3,Kamis,19
275.7,2016-01-21 20:00:00,3,Kamis,20
278.6,2016-01-21 21:00:00,3,Kamis,21
266.0,2016-01-21 22:00:00,3,Kamis,22
267.4,2016-01-21 23:00:00,3,Kamis,23
258.5,2016-01-22 00:00:00,4,Jumat,0
167.3,2016-01-22 01:00:00,4,Jumat,1
74.2,2016-01-22 02:00:00,4,Jumat,2
31.9,2016-01-22 03:00:00,4,Jumat,3
34.6,2016-01-22 04:00:00,4,Jumat,4
29.5,2016-01-22 05:00:00,4,Jumat,5
34.9,2016-01-22 06:00:00,4,Jumat,6
27.1,2016-01-22 07:00:00,4,Jumat,7
31.700000000000003,2016-01-22 08:00:00,4,Jumat,8
31.700000000000003,2016-01-22 09:00:00,4,Jumat,9
45.3,2016-01-22 10:00:00,4,Jumat,10
46.1,2016-01-22 11:00:00,4,Jumat,11
25.7,2016-01-22 12:00:00,4,Jumat,12
28.6,2016-01-22 13:00:00,4,Jumat,13
27.3,2016-01-22 14:00:00,4,Jumat,14
39.1,2016-01-22 15:00:00,4,Jumat,15
48.300000000000004,2016-01-22 16:00:00,4,Jumat,16
47.1,2016-01-22 17:00:00,4,Jumat,17
48.9,2016-01-22 18:00:00,4,Jumat,18
45.8,2016-01-22 19:00:00,4,Jumat,19
40.7,2016-01-22 20:00:00,4,Jumat,20
34.1,2016-01-22 21:00:00,4,Jumat,21
29.9,2016-01-22 22:00:00,4,Jumat,22
33.7,2016-01-22 23:00:00,4,Jumat,23
34.3,2016-01-23 00:00:00,5,Sabtu,0
31.3,2016-01-23 01:00:00,5,Sabtu,1
29.3,2016-01-23 02:00:00,5,Sabtu,2
25.0,2016-01-23 03:00:00,5,Sabtu,3
18.4,2016-01-23 04:00:00,5,Sabtu,4
15.3,2016-01-23 05:00:00,5,Sabtu,5
18.1,2016-01-23 06:00:00,5,Sabtu,6
19.700000000000003,2016-01-23 07:00:00,5,Sabtu,7
20.4,2016-01-23 08:00:00,5,Sabtu,8
23.4,2016-01-23 09:00:00,5,Sabtu,9
27.9,2016-01-23 10:00:00,5,Sabtu,10
33.9,2016-01-23 11:00:00,5,Sabtu,11
41.400000000000006,2016-01-23 12:00:00,5,Sabtu,12
54.800000000000004,2016-01-23 13:00:00,5,Sabtu,13
60.7,2016-01-23 14:00:00,5,Sabtu,14
72.4,2016-01-23 15:00:00,5,Sabtu,15
66.2,2016-01-23 16:00:00,5,Sabtu,16
58.2,2016-01-23 17:00:00,5,Sabtu,17
62.3,2016-01-23 18:00:00,5,Sabtu,18
67.10000000000001,2016-01-23 19:00:00,5,Sabtu,19
69.0,2016-01-23 20:00:00,5,Sabtu,20
88.8,2016-01-23 21:00:00,5,Sabtu,21
84.89999999999999,2016-01-23 22:00:00,5,Sabtu,22
71.9,2016-01-23 23:00:00,5,Sabtu,23
55.5,2016-01-24 00:00:00,6,Minggu,0
55.4,2016-01-24 01:00:00,6,Minggu,1
65.0,2016-01-24 02:00:00,6,Minggu,2
69.7,2016-01-24 03:00:00,6,Minggu,3
71.0,2016-01-24 04:00:00,6,Minggu,4
66.5,2016-01-24 05:00:00,6,Minggu,5
61.4,2016-01-24 06:00:00,6,Minggu,6
68.4,2016-01-24 07:00:00,6,Minggu,7
51.6,2016-01-24 08:00:00,6,Minggu,8
54.699999999999996,2016-01-24 09:00:00,6,Minggu,9
82.0,2016-01-24 10:00:00,6,Minggu,10
58.3,2016-01-24 11:00:00,6,Minggu,11
54.3,2016-01-24 12:00:00,6,Minggu,12
60.7,2016-01-24 13:00:00,6,Minggu,13
46.3,2016-01-24 14:00:00,6,Minggu,14
49.5,2016-01-24 15:00:00,6,Minggu,15
52.1,2016-01-24 16:00:00,6,Minggu,16
54.4,2016-01-24 17:00:00,6,Minggu,17
56.599999999999994,2016-01-24 18:00:00,6,Minggu,18
58.1,2016-01-24 19:00:00,6,Minggu,19
66.6,2016-01-24 20:00:00,6,Minggu,20
65.3,2016-01-24 21:00:00,6,Minggu,21
73.1,2016-01-24 22:00:00,6,Minggu,22
80.4,2016-01-24 23:00:00,6,Minggu,23
64.30000000000001,2016-01-25 00:00:00,0,Senin,0
54.7,2016-01-25 01:00:00,0,Senin,1
52.5,2016-01-25 02:00:00,0,Senin,2
46.900000000000006,2016-01-25 03:00:00,0,Senin,3
41.8,2016-01-25 04:00:00,0,Senin,4
38.5,2016-01-25 05:00:00,0,Senin,5
41.8,2016-01-25 06:00:00,0,Senin,6
54.0,2016-01-25 07:00:00,0,Senin,7
62.300000000000004,2016-01-25 08:00:00,0,Senin,8
75.6,2016-01-25 09:00:00,0,Senin,9
69.9,2016-01-25 10:00:00,0,Senin,10
60.300000000000004,2016-01-25 11:00:00,0,Senin,11
53.0,2016-01-25 12:00:00,0,Senin,12
58.400000000000006,2016-01-25 13:00:00,0,Senin,13
70.7,2016-01-25 14:00:00,0,Senin,14
68.8,2016-01-25 15:00:00,0,Senin,15
68.6,2016-01-25 16:00:00,0,Senin,16
76.7,2016-01-25 17:00:00,0,Senin,17
90.6,2016-01-25 18:00:00,0,Senin,18
108.0,2016-01-25 19:00:00,0,Senin,19
100.1,2016-01-25 20:00:00,0,Senin,20
78.5,2016-01-25 21:00:00,0,Senin,21
75.0,2016-01-25 22:00:00,0,Senin,22
81.1,2016-01-25 23:00:00,0,Senin,23
76.0,2016-01-26 00:00:00,1,Selasa,0
60.5,2016-01-26 01:00:00,1,Selasa,1
47.9,2016-01-26 02:00:00,1,Selasa,2
49.5,2016-01-26 03:00:00,1,Selasa,3
52.5,2016-01-26 04:00:00,1,Selasa,4
61.6,2016-01-26 05:00:00,1,Selasa,5
66.1,2016-01-26 06:00:00,1,Selasa,6
73.5,2016-01-26 07:00:00,1,Selasa,7
73.0,2016-01-26 08:00:00,1,Selasa,8
77.6,2016-01-26 09:00:00,1,Selasa,9
76.8,2016-01-26 10:00:00,1,Selasa,10
66.6,2016-01-26 11:00:00,1,Selasa,11
58.8,2016-01-26 12:00:00,1,Selasa,12
55.9,2016-01-26 13:00:00,1,Selasa,13
50.7,2016-01-26 14:00:00,1,Selasa,14
55.5,2016-01-26 15:00:00,1,Selasa,15
53.7,2016-01-26 16:00:00,1,Selasa,16
55.7,2016-01-26 17:00:00,1,Selasa,17
74.2,2016-01-26 18:00:00,1,Selasa,18
105.6,2016-01-26 19:00:00,1,Selasa,19
132.2,2016-01-26 20:00:00,1,Selasa,20
151.6,2016-01-26 21:00:00,1,Selasa,21
173.8,2016-01-26 22:00:00,1,Selasa,22
194.0,2016-01-26 23:00:00,1,Selasa,23
200.8,2016-01-27 00:00:00,2,Rabu,0
189.3,2016-01-27 01:00:00,2,Rabu,1
169.60000000000002,2016-01-27 02:00:00,2,Rabu,2
162.0,2016-01-27 03:00:00,2,Rabu,3
159.7,2016-01-27 04:00:00,2,Rabu,4
138.9,2016-01-27 05:00:00,2,Rabu,5
114.0,2016-01-27 06:00:00,2,Rabu,6
104.5,2016-01-27 07:00:00,2,Rabu,7
